Date_reported,Country_code,Country,WHO_region,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths
2021-12-05,NO,Norway,EURO,4293,284004,39,1194
2021-12-06,NO,Norway,EURO,2680,286684,3,1197
2021-12-07,NO,Norway,EURO,2898,289582,0,1197
2021-12-08,NO,Norway,EURO,6473,296055,1,1198
2021-12-09,NO,Norway,EURO,5517,301572,1,1199
2021-12-10,NO,Norway,EURO,5308,306880,1,1200
2021-12-11,NO,Norway,EURO,5301,312181,0,1200
2021-12-12,NO,Norway,EURO,5183,317364,49,1249
2021-12-13,NO,Norway,EURO,3166,320530,0,1249
2021-12-14,NO,Norway,EURO,3212,323742,22,1271
2021-12-15,NO,Norway,EURO,6646,330388,0,1271
2021-12-16,NO,Norway,EURO,5200,335588,0,1271
2021-12-17,NO,Norway,EURO,5021,340609,2,1273
2021-12-18,NO,Norway,EURO,4655,345264,0,1273
2021-12-19,NO,Norway,EURO,4252,349516,27,1300
2021-12-20,NO,Norway,EURO,2747,352263,12,1312
2021-12-21,NO,Norway,EURO,2605,354868,2,1314
2021-12-22,NO,Norway,EURO,5365,360233,21,1335
2021-12-23,NO,Norway,EURO,4173,364406,0,1335
2021-12-24,NO,Norway,EURO,3690,368096,0,1335
2021-12-25,NO,Norway,EURO,3353,371449,0,1335
2021-12-26,NO,Norway,EURO,1781,373230,41,1376
2021-12-27,NO,Norway,EURO,2026,375256,1,1377
2021-12-28,NO,Norway,EURO,2431,377687,1,1378
2021-12-29,NO,Norway,EURO,4797,382484,0,1378
2021-12-30,NO,Norway,EURO,4017,386501,2,1380
2021-12-31,NO,Norway,EURO,4172,390673,0,1380
2022-01-01,NO,Norway,EURO,4193,394866,0,1380
2022-01-02,NO,Norway,EURO,2830,397696,40,1420
2022-01-03,NO,Norway,EURO,2592,400288,5,1425
2022-01-04,NO,Norway,EURO,4055,404343,2,1427
2022-01-05,NO,Norway,EURO,9146,413489,2,1429
2022-01-06,NO,Norway,EURO,8015,421504,0,1429
2022-01-07,NO,Norway,EURO,7047,428551,1,1430
2022-01-08,NO,Norway,EURO,6219,434770,0,1430
2022-01-09,NO,Norway,EURO,6376,441146,0,1430
2022-01-10,NO,Norway,EURO,4435,445581,25,1455
2022-01-11,NO,Norway,EURO,5178,450759,0,1455
2022-01-12,NO,Norway,EURO,12139,462898,22,1477
2022-01-13,NO,Norway,EURO,10915,473813,9,1486
2022-01-14,NO,Norway,EURO,11123,484936,0,1486
2022-01-15,NO,Norway,EURO,10884,495820,0,1486
2022-01-16,NO,Norway,EURO,11350,507170,0,1486
2022-01-17,NO,Norway,EURO,7748,514918,8,1494
2022-01-18,NO,Norway,EURO,8643,523561,2,1496
2022-01-19,NO,Norway,EURO,20822,544383,1,1497
2022-01-20,NO,Norway,EURO,18541,562924,1,1498
2022-01-21,NO,Norway,EURO,18156,581080,0,1498
2022-01-22,NO,Norway,EURO,18280,599360,0,1498
2022-01-23,NO,Norway,EURO,18558,617918,0,1498
2022-01-24,NO,Norway,EURO,12269,630187,26,1524
2022-01-25,NO,Norway,EURO,12868,643055,2,1526
2022-01-26,NO,Norway,EURO,28365,671420,2,1528
2022-01-27,NO,Norway,EURO,23591,695011,0,1528
2022-01-28,NO,Norway,EURO,22090,717101,0,1528
2022-01-29,NO,Norway,EURO,20094,737195,0,1528
2022-01-30,NO,Norway,EURO,19003,756198,0,1528
2022-01-31,NO,Norway,EURO,10780,766978,28,1556
2022-02-01,NO,Norway,EURO,11548,778526,0,1556
2022-02-02,NO,Norway,EURO,27867,806393,1,1557
2022-02-03,NO,Norway,EURO,23471,829864,0,1557
2022-02-04,NO,Norway,EURO,20358,850222,0,1557
2022-02-05,NO,Norway,EURO,17534,867756,0,1557
2022-02-06,NO,Norway,EURO,17422,885178,0,1557
2022-02-07,NO,Norway,EURO,10968,896146,51,1608
2022-02-08,NO,Norway,EURO,11101,907247,6,1614
2022-02-09,NO,Norway,EURO,29479,936726,0,1614
2022-02-10,NO,Norway,EURO,25520,962246,1,1615
2022-02-11,NO,Norway,EURO,24017,986263,0,1615
2022-02-12,NO,Norway,EURO,21933,1008196,0,1615
2022-02-13,NO,Norway,EURO,20538,1028734,0,1615
2022-02-14,NO,Norway,EURO,9193,1037927,53,1668
2022-02-15,NO,Norway,EURO,7832,1045759,3,1671
2022-02-16,NO,Norway,EURO,20271,1066030,0,1671
2022-02-17,NO,Norway,EURO,16667,1082697,0,1671
2022-02-18,NO,Norway,EURO,17191,1099888,0,1671
2022-02-19,NO,Norway,EURO,15827,1115715,0,1671
2022-02-20,NO,Norway,EURO,15699,1131414,0,1671
2022-02-21,NO,Norway,EURO,7700,1139114,79,1750
2022-02-22,NO,Norway,EURO,7536,1146650,1,1751
2022-02-23,NO,Norway,EURO,22217,1168867,1,1752
2022-02-24,NO,Norway,EURO,18336,1187203,0,1752
2022-02-25,NO,Norway,EURO,18140,1205343,0,1752
2022-02-26,NO,Norway,EURO,15341,1220684,0,1752
2022-02-27,NO,Norway,EURO,14545,1235229,0,1752
2022-02-28,NO,Norway,EURO,6209,1241438,108,1860
2022-03-01,NO,Norway,EURO,6188,1247626,2,1862
2022-03-02,NO,Norway,EURO,17547,1265173,3,1865
2022-03-03,NO,Norway,EURO,12467,1277640,0,1865
2022-03-04,NO,Norway,EURO,11102,1288742,0,1865
2022-03-05,NO,Norway,EURO,8896,1297638,0,1865
2022-03-06,NO,Norway,EURO,8290,1305928,0,1865
2022-03-07,NO,Norway,EURO,3722,1309650,146,2011
2022-03-08,NO,Norway,EURO,3397,1313047,2,2013
2022-03-09,NO,Norway,EURO,11621,1324668,1,2014
2022-03-10,NO,Norway,EURO,7558,1332226,2,2016
2022-03-11,NO,Norway,EURO,7188,1339414,0,2016
2022-03-12,NO,Norway,EURO,5846,1345260,0,2016
2022-03-13,NO,Norway,EURO,5385,1350645,0,2016
2022-03-14,NO,Norway,EURO,2207,1352852,171,2187
2022-03-15,NO,Norway,EURO,2256,1355108,0,2187
2022-03-16,NO,Norway,EURO,7376,1362484,0,2187
2022-03-17,NO,Norway,EURO,4627,1367111,0,2187
2022-03-18,NO,Norway,EURO,4567,1371678,0,2187
2022-03-19,NO,Norway,EURO,3777,1375455,0,2187
2022-03-20,NO,Norway,EURO,3466,1378921,0,2187
2022-03-21,NO,Norway,EURO,1576,1380497,152,2339
2022-03-22,NO,Norway,EURO,1289,1381786,0,2339
2022-03-23,NO,Norway,EURO,4697,1386483,0,2339
2022-03-24,NO,Norway,EURO,3003,1389486,0,2339
2022-03-25,NO,Norway,EURO,3245,1392731,0,2339
2022-03-26,NO,Norway,EURO,2495,1395226,0,2339
2022-03-27,NO,Norway,EURO,2291,1397517,0,2339
2022-03-28,NO,Norway,EURO,987,1398504,179,2518
2022-03-29,NO,Norway,EURO,816,1399320,0,2518
2022-03-30,NO,Norway,EURO,2845,1402165,0,2518
2022-03-31,NO,Norway,EURO,1743,1403908,0,2518
2022-04-01,NO,Norway,EURO,1967,1405875,0,2518
2022-04-02,NO,Norway,EURO,1457,1407332,0,2518
2022-04-03,NO,Norway,EURO,1432,1408764,0,2518
2022-04-04,NO,Norway,EURO,549,1409313,149,2667
2022-04-05,NO,Norway,EURO,510,1409823,0,2667
2022-04-06,NO,Norway,EURO,1839,1411662,0,2667
2022-04-07,NO,Norway,EURO,1250,1412912,0,2667
2022-04-08,NO,Norway,EURO,1221,1414133,0,2667
2022-04-09,NO,Norway,EURO,913,1415046,0,2667
2022-04-10,NO,Norway,EURO,947,1415993,0,2667
2022-04-11,NO,Norway,EURO,390,1416383,116,2783
2022-04-12,NO,Norway,EURO,331,1416714,0,2783
2022-04-13,NO,Norway,EURO,1159,1417873,0,2783
2022-04-14,NO,Norway,EURO,727,1418600,0,2783
2022-04-15,NO,Norway,EURO,561,1419161,0,2783
2022-04-16,NO,Norway,EURO,302,1419463,0,2783
2022-04-17,NO,Norway,EURO,323,1419786,0,2783
2022-04-18,NO,Norway,EURO,347,1420133,111,2894
2022-04-19,NO,Norway,EURO,218,1420351,0,2894
2022-04-20,NO,Norway,EURO,472,1420823,0,2894
2022-04-21,NO,Norway,EURO,1139,1421962,0,2894
2022-04-22,NO,Norway,EURO,752,1422714,0,2894
2022-04-23,NO,Norway,EURO,568,1423282,0,2894
2022-04-24,NO,Norway,EURO,549,1423831,0,2894
2022-04-25,NO,Norway,EURO,157,1423988,60,2954
2022-04-26,NO,Norway,EURO,134,1424122,0,2954
2022-04-27,NO,Norway,EURO,620,1424742,0,2954
2022-04-28,NO,Norway,EURO,351,1425093,0,2954
2022-04-29,NO,Norway,EURO,409,1425502,0,2954
2022-04-30,NO,Norway,EURO,339,1425841,0,2954
2022-05-01,NO,Norway,EURO,344,1426185,0,2954
2022-05-02,NO,Norway,EURO,107,1426292,70,3024
2022-05-03,NO,Norway,EURO,86,1426378,0,3024
2022-05-04,NO,Norway,EURO,463,1426841,0,3024
2022-05-05,NO,Norway,EURO,332,1427173,0,3024
2022-05-06,NO,Norway,EURO,298,1427471,0,3024
2022-05-07,NO,Norway,EURO,284,1427755,0,3024
2022-05-08,NO,Norway,EURO,319,1428074,0,3024
2022-05-09,NO,Norway,EURO,89,1428163,37,3061
2022-05-10,NO,Norway,EURO,86,1428249,0,3061
2022-05-11,NO,Norway,EURO,458,1428707,0,3061
2022-05-12,NO,Norway,EURO,291,1428998,0,3061
2022-05-13,NO,Norway,EURO,306,1429304,0,3061
2022-05-14,NO,Norway,EURO,277,1429581,0,3061
2022-05-15,NO,Norway,EURO,290,1429871,0,3061
2022-05-16,NO,Norway,EURO,84,1429955,45,3106
2022-05-17,NO,Norway,EURO,61,1430016,0,3106
2022-05-18,NO,Norway,EURO,394,1430410,0,3106
2022-05-19,NO,Norway,EURO,44,1430454,0,3106
2022-05-20,NO,Norway,EURO,370,1430824,0,3106
2022-05-21,NO,Norway,EURO,283,1431107,0,3106
2022-05-22,NO,Norway,EURO,292,1431399,0,3106
2022-05-23,NO,Norway,EURO,86,1431485,35,3141
2022-05-24,NO,Norway,EURO,70,1431555,0,3141
2022-05-25,NO,Norway,EURO,413,1431968,0,3141
2022-05-26,NO,Norway,EURO,255,1432223,0,3141
2022-05-27,NO,Norway,EURO,188,1432411,0,3141
2020-01-03,SE,Sweden,EURO,0,0,0,0
2020-01-04,SE,Sweden,EURO,0,0,0,0
2020-01-05,SE,Sweden,EURO,0,0,0,0
2020-01-06,SE,Sweden,EURO,0,0,0,0
2020-01-07,SE,Sweden,EURO,0,0,0,0
2020-01-08,SE,Sweden,EURO,0,0,0,0
2020-01-09,SE,Sweden,EURO,0,0,0,0
2020-01-10,SE,Sweden,EURO,0,0,0,0
2020-01-11,SE,Sweden,EURO,0,0,0,0
2020-01-12,SE,Sweden,EURO,0,0,0,0
2020-01-13,SE,Sweden,EURO,0,0,0,0
2020-01-14,SE,Sweden,EURO,0,0,0,0
2020-01-15,SE,Sweden,EURO,0,0,0,0
2020-01-16,SE,Sweden,EURO,0,0,0,0
2020-01-17,SE,Sweden,EURO,0,0,0,0
2020-01-18,SE,Sweden,EURO,0,0,0,0
2020-01-19,SE,Sweden,EURO,0,0,0,0
2020-01-20,SE,Sweden,EURO,0,0,0,0
2020-01-21,SE,Sweden,EURO,0,0,0,0
2020-01-22,SE,Sweden,EURO,0,0,0,0
2020-01-23,SE,Sweden,EURO,0,0,0,0
2020-01-24,SE,Sweden,EURO,0,0,0,0
2020-01-25,SE,Sweden,EURO,0,0,0,0
2020-01-26,SE,Sweden,EURO,0,0,0,0
2020-01-27,SE,Sweden,EURO,0,0,0,0
2020-01-28,SE,Sweden,EURO,0,0,0,0
2020-01-29,SE,Sweden,EURO,0,0,0,0
2020-01-30,SE,Sweden,EURO,0,0,0,0
2020-01-31,SE,Sweden,EURO,1,1,0,0
2020-02-01,SE,Sweden,EURO,0,1,0,0
2020-02-02,SE,Sweden,EURO,0,1,0,0
2020-02-03,SE,Sweden,EURO,0,1,0,0
2020-02-04,SE,Sweden,EURO,0,1,0,0
2020-02-05,SE,Sweden,EURO,0,1,0,0
2020-02-06,SE,Sweden,EURO,0,1,0,0
2020-02-07,SE,Sweden,EURO,0,1,0,0
2020-02-08,SE,Sweden,EURO,0,1,0,0
2020-02-09,SE,Sweden,EURO,0,1,0,0
2020-02-10,SE,Sweden,EURO,0,1,0,0
2020-02-11,SE,Sweden,EURO,0,1,0,0
2020-02-12,SE,Sweden,EURO,0,1,0,0
2020-02-13,SE,Sweden,EURO,0,1,0,0
2020-02-14,SE,Sweden,EURO,0,1,0,0
2020-02-15,SE,Sweden,EURO,0,1,0,0
2020-02-16,SE,Sweden,EURO,0,1,0,0
2020-02-17,SE,Sweden,EURO,0,1,0,0
2020-02-18,SE,Sweden,EURO,0,1,0,0
2020-02-19,SE,Sweden,EURO,0,1,0,0
2020-02-20,SE,Sweden,EURO,0,1,0,0
2020-02-21,SE,Sweden,EURO,0,1,0,0
2020-02-22,SE,Sweden,EURO,0,1,0,0
2020-02-23,SE,Sweden,EURO,0,1,0,0
2020-02-24,SE,Sweden,EURO,0,1,0,0
2020-02-25,SE,Sweden,EURO,0,1,0,0
2020-02-26,SE,Sweden,EURO,0,1,0,0
2020-02-27,SE,Sweden,EURO,0,1,0,0
2020-02-28,SE,Sweden,EURO,1,2,0,0
2020-02-29,SE,Sweden,EURO,1,3,0,0
2020-03-01,SE,Sweden,EURO,8,11,0,0
2020-03-02,SE,Sweden,EURO,3,14,0,0
2020-03-03,SE,Sweden,EURO,0,14,0,0
2020-03-04,SE,Sweden,EURO,5,19,0,0
2020-03-05,SE,Sweden,EURO,13,32,0,0
2020-03-06,SE,Sweden,EURO,30,62,0,0
2020-03-07,SE,Sweden,EURO,25,87,0,0
2020-03-08,SE,Sweden,EURO,59,146,0,0
2020-03-09,SE,Sweden,EURO,33,179,0,0
2020-03-10,SE,Sweden,EURO,46,225,0,0
2020-03-11,SE,Sweden,EURO,101,326,0,0
2020-03-12,SE,Sweden,EURO,98,424,1,1
2020-03-13,SE,Sweden,EURO,196,620,0,1
2020-03-14,SE,Sweden,EURO,151,771,0,1
2020-03-15,SE,Sweden,EURO,152,923,1,2
2020-03-16,SE,Sweden,EURO,71,994,1,3
2020-03-17,SE,Sweden,EURO,69,1063,2,5
2020-03-18,SE,Sweden,EURO,83,1146,2,7
2020-03-19,SE,Sweden,EURO,119,1265,1,8
2020-03-20,SE,Sweden,EURO,145,1410,6,14
2020-03-21,SE,Sweden,EURO,143,1553,7,21
2020-03-22,SE,Sweden,EURO,180,1733,9,30
2020-03-23,SE,Sweden,EURO,136,1869,8,38
2020-03-24,SE,Sweden,EURO,118,1987,11,49
2020-03-25,SE,Sweden,EURO,182,2169,11,60
2020-03-26,SE,Sweden,EURO,230,2399,21,81
2020-03-27,SE,Sweden,EURO,314,2713,22,103
2020-03-28,SE,Sweden,EURO,286,2999,31,134
2020-03-29,SE,Sweden,EURO,365,3364,32,166
2020-03-30,SE,Sweden,EURO,300,3664,35,201
2020-03-31,SE,Sweden,EURO,280,3944,38,239
2020-04-01,SE,Sweden,EURO,416,4360,45,284
2020-04-02,SE,Sweden,EURO,474,4834,48,332
2020-04-03,SE,Sweden,EURO,486,5320,53,385
2020-04-04,SE,Sweden,EURO,554,5874,70,455
2020-04-05,SE,Sweden,EURO,602,6476,80,535
2020-04-06,SE,Sweden,EURO,357,6833,70,605
2020-04-07,SE,Sweden,EURO,340,7173,85,690
2020-04-08,SE,Sweden,EURO,389,7562,90,780
2020-04-09,SE,Sweden,EURO,739,8301,84,864
2020-04-10,SE,Sweden,EURO,654,8955,148,1012
2020-04-11,SE,Sweden,EURO,645,9600,86,1098
2020-04-12,SE,Sweden,EURO,454,10054,90,1188
2020-04-13,SE,Sweden,EURO,395,10449,102,1290
2020-04-14,SE,Sweden,EURO,464,10913,97,1387
2020-04-15,SE,Sweden,EURO,437,11350,84,1471
2020-04-16,SE,Sweden,EURO,479,11829,91,1562
2020-04-17,SE,Sweden,EURO,604,12433,115,1677
2020-04-18,SE,Sweden,EURO,623,13056,111,1788
2020-04-19,SE,Sweden,EURO,689,13745,83,1871
2020-04-20,SE,Sweden,EURO,532,14277,86,1957
2020-04-21,SE,Sweden,EURO,388,14665,87,2044
2020-04-22,SE,Sweden,EURO,461,15126,85,2129
2020-04-23,SE,Sweden,EURO,707,15833,62,2191
2020-04-24,SE,Sweden,EURO,723,16556,77,2268
2020-04-25,SE,Sweden,EURO,758,17314,86,2354
2020-04-26,SE,Sweden,EURO,781,18095,89,2443
2020-04-27,SE,Sweden,EURO,473,18568,73,2516
2020-04-28,SE,Sweden,EURO,300,18868,74,2590
2020-04-29,SE,Sweden,EURO,563,19431,74,2664
2020-04-30,SE,Sweden,EURO,742,20173,83,2747
2020-05-01,SE,Sweden,EURO,799,20972,83,2830
2020-05-02,SE,Sweden,EURO,636,21608,78,2908
2020-05-03,SE,Sweden,EURO,532,22140,78,2986
2020-05-04,SE,Sweden,EURO,299,22439,72,3058
2020-05-05,SE,Sweden,EURO,261,22700,75,3133
2020-05-06,SE,Sweden,EURO,477,23177,83,3216
2020-05-07,SE,Sweden,EURO,657,23834,72,3288
2020-05-08,SE,Sweden,EURO,745,24579,73,3361
2020-05-09,SE,Sweden,EURO,785,25364,80,3441
2020-05-10,SE,Sweden,EURO,701,26065,60,3501
2020-05-11,SE,Sweden,EURO,509,26574,68,3569
2020-05-12,SE,Sweden,EURO,279,26853,73,3642
2020-05-13,SE,Sweden,EURO,455,27308,65,3707
2020-05-14,SE,Sweden,EURO,754,28062,61,3768
2020-05-15,SE,Sweden,EURO,698,28760,50,3818
2020-05-16,SE,Sweden,EURO,657,29417,46,3864
2020-05-17,SE,Sweden,EURO,688,30105,58,3922
2020-05-18,SE,Sweden,EURO,358,30463,48,3970
2020-05-19,SE,Sweden,EURO,259,30722,52,4022
2020-05-20,SE,Sweden,EURO,430,31152,59,4081
2020-05-21,SE,Sweden,EURO,666,31818,41,4122
2020-05-22,SE,Sweden,EURO,808,32626,52,4174
2020-05-23,SE,Sweden,EURO,610,33236,53,4227
2020-05-24,SE,Sweden,EURO,532,33768,56,4283
2020-05-25,SE,Sweden,EURO,403,34171,55,4338
2020-05-26,SE,Sweden,EURO,210,34381,44,4382
2020-05-27,SE,Sweden,EURO,490,34871,42,4424
2020-05-28,SE,Sweden,EURO,746,35617,28,4452
2020-05-29,SE,Sweden,EURO,800,36417,38,4490
2020-05-30,SE,Sweden,EURO,774,37191,40,4530
2020-05-31,SE,Sweden,EURO,773,37964,40,4570
2020-06-01,SE,Sweden,EURO,432,38396,38,4608
2020-06-02,SE,Sweden,EURO,265,38661,46,4654
2020-06-03,SE,Sweden,EURO,648,39309,39,4693
2020-06-04,SE,Sweden,EURO,900,40209,36,4729
2020-06-05,SE,Sweden,EURO,1046,41255,28,4757
2020-06-06,SE,Sweden,EURO,1039,42294,44,4801
2020-06-07,SE,Sweden,EURO,1146,43440,37,4838
2020-06-08,SE,Sweden,EURO,780,44220,29,4867
2020-06-09,SE,Sweden,EURO,462,44682,33,4900
2020-06-10,SE,Sweden,EURO,677,45359,38,4938
2020-06-11,SE,Sweden,EURO,937,46296,33,4971
2020-06-12,SE,Sweden,EURO,1437,47733,39,5010
2020-06-13,SE,Sweden,EURO,1293,49026,35,5045
2020-06-14,SE,Sweden,EURO,1329,50355,29,5074
2020-06-15,SE,Sweden,EURO,1032,51387,33,5107
2020-06-16,SE,Sweden,EURO,418,51805,27,5134
2020-06-17,SE,Sweden,EURO,685,52490,30,5164
2020-06-18,SE,Sweden,EURO,1209,53699,28,5192
2020-06-19,SE,Sweden,EURO,1457,55156,32,5224
2020-06-20,SE,Sweden,EURO,1494,56650,29,5253
2020-06-21,SE,Sweden,EURO,1209,57859,30,5283
2020-06-22,SE,Sweden,EURO,698,58557,29,5312
2020-06-23,SE,Sweden,EURO,321,58878,22,5334
2020-06-24,SE,Sweden,EURO,800,59678,20,5354
2020-06-25,SE,Sweden,EURO,1309,60987,25,5379
2020-06-26,SE,Sweden,EURO,1696,62683,22,5401
2020-06-27,SE,Sweden,EURO,1276,63959,23,5424
2020-06-28,SE,Sweden,EURO,1204,65163,11,5435
2020-06-29,SE,Sweden,EURO,755,65918,14,5449
2020-06-30,SE,Sweden,EURO,415,66333,23,5472
2020-07-01,SE,Sweden,EURO,726,67059,16,5488
2020-07-02,SE,Sweden,EURO,808,67867,20,5508
2020-07-03,SE,Sweden,EURO,685,68552,15,5523
2020-07-04,SE,Sweden,EURO,687,69239,15,5538
2020-07-05,SE,Sweden,EURO,694,69933,8,5546
2020-07-06,SE,Sweden,EURO,364,70297,15,5561
2020-07-07,SE,Sweden,EURO,315,70612,9,5570
2020-07-08,SE,Sweden,EURO,251,70863,15,5585
2020-07-09,SE,Sweden,EURO,278,71141,12,5597
2020-07-10,SE,Sweden,EURO,533,71674,10,5607
2020-07-11,SE,Sweden,EURO,334,72008,15,5622
2020-07-12,SE,Sweden,EURO,369,72377,14,5636
2020-07-13,SE,Sweden,EURO,308,72685,10,5646
2020-07-14,SE,Sweden,EURO,106,72791,8,5654
2020-07-15,SE,Sweden,EURO,170,72961,12,5666
2020-07-16,SE,Sweden,EURO,312,73273,8,5674
2020-07-17,SE,Sweden,EURO,287,73560,6,5680
2020-07-18,SE,Sweden,EURO,268,73828,6,5686
2020-07-19,SE,Sweden,EURO,284,74112,7,5693
2020-07-20,SE,Sweden,EURO,191,74303,11,5704
2020-07-21,SE,Sweden,EURO,110,74413,7,5711
2020-07-22,SE,Sweden,EURO,131,74544,6,5717
2020-07-23,SE,Sweden,EURO,226,74770,7,5724
2020-07-24,SE,Sweden,EURO,297,75067,6,5730
2020-07-25,SE,Sweden,EURO,220,75287,5,5735
2020-07-26,SE,Sweden,EURO,262,75549,3,5738
2020-07-27,SE,Sweden,EURO,138,75687,1,5739
2020-07-28,SE,Sweden,EURO,42,75729,2,5741
2020-07-29,SE,Sweden,EURO,71,75800,6,5747
2020-07-30,SE,Sweden,EURO,283,76083,4,5751
2020-07-31,SE,Sweden,EURO,301,76384,1,5752
2020-08-01,SE,Sweden,EURO,302,76686,0,5752
2020-08-02,SE,Sweden,EURO,258,76944,2,5754
2020-08-03,SE,Sweden,EURO,303,77247,2,5756
2020-08-04,SE,Sweden,EURO,38,77285,3,5759
2020-08-05,SE,Sweden,EURO,165,77450,4,5763
2020-08-06,SE,Sweden,EURO,333,77783,2,5765
2020-08-07,SE,Sweden,EURO,425,78208,1,5766
2020-08-08,SE,Sweden,EURO,378,78586,4,5770
2020-08-09,SE,Sweden,EURO,380,78966,2,5772
2020-08-10,SE,Sweden,EURO,260,79226,1,5773
2020-08-11,SE,Sweden,EURO,73,79299,4,5777
2020-08-12,SE,Sweden,EURO,196,79495,2,5779
2020-08-13,SE,Sweden,EURO,417,79912,4,5783
2020-08-14,SE,Sweden,EURO,443,80355,3,5786
2020-08-15,SE,Sweden,EURO,363,80718,5,5791
2020-08-16,SE,Sweden,EURO,344,81062,1,5792
2020-08-17,SE,Sweden,EURO,226,81288,1,5793
2020-08-18,SE,Sweden,EURO,63,81351,0,5793
2020-08-19,SE,Sweden,EURO,174,81525,3,5796
2020-08-20,SE,Sweden,EURO,314,81839,4,5800
2020-08-21,SE,Sweden,EURO,351,82190,1,5801
2020-08-22,SE,Sweden,EURO,333,82523,2,5803
2020-08-23,SE,Sweden,EURO,298,82821,5,5808
2020-08-24,SE,Sweden,EURO,160,82981,1,5809
2020-08-25,SE,Sweden,EURO,57,83038,3,5812
2020-08-26,SE,Sweden,EURO,174,83212,1,5813
2020-08-27,SE,Sweden,EURO,222,83434,1,5814
2020-08-28,SE,Sweden,EURO,244,83678,2,5816
2020-08-29,SE,Sweden,EURO,202,83880,1,5817
2020-08-30,SE,Sweden,EURO,179,84059,1,5818
2020-08-31,SE,Sweden,EURO,131,84190,1,5819
2020-09-01,SE,Sweden,EURO,48,84238,3,5822
2020-09-02,SE,Sweden,EURO,162,84400,2,5824
2020-09-03,SE,Sweden,EURO,171,84571,3,5827
2020-09-04,SE,Sweden,EURO,213,84784,2,5829
2020-09-05,SE,Sweden,EURO,286,85070,2,5831
2020-09-06,SE,Sweden,EURO,262,85332,0,5831
2020-09-07,SE,Sweden,EURO,171,85503,0,5831
2020-09-08,SE,Sweden,EURO,67,85570,3,5834
2020-09-09,SE,Sweden,EURO,185,85755,1,5835
2020-09-10,SE,Sweden,EURO,236,85991,1,5836
2020-09-11,SE,Sweden,EURO,314,86305,2,5838
2020-09-12,SE,Sweden,EURO,254,86559,2,5840
2020-09-13,SE,Sweden,EURO,291,86850,4,5844
2020-09-14,SE,Sweden,EURO,206,87056,1,5845
2020-09-15,SE,Sweden,EURO,106,87162,2,5847
2020-09-16,SE,Sweden,EURO,220,87382,2,5849
2020-09-17,SE,Sweden,EURO,292,87674,1,5850
2020-09-18,SE,Sweden,EURO,330,88004,2,5852
2020-09-19,SE,Sweden,EURO,389,88393,1,5853
2020-09-20,SE,Sweden,EURO,437,88830,1,5854
2020-09-21,SE,Sweden,EURO,279,89109,1,5855
2020-09-22,SE,Sweden,EURO,133,89242,4,5859
2020-09-23,SE,Sweden,EURO,266,89508,2,5861
2020-09-24,SE,Sweden,EURO,438,89946,1,5862
2020-09-25,SE,Sweden,EURO,553,90499,0,5862
2020-09-26,SE,Sweden,EURO,540,91039,1,5863
2020-09-27,SE,Sweden,EURO,630,91669,4,5867
2020-09-28,SE,Sweden,EURO,325,91994,2,5869
2020-09-29,SE,Sweden,EURO,167,92161,1,5870
2020-09-30,SE,Sweden,EURO,378,92539,1,5871
2020-10-01,SE,Sweden,EURO,613,93152,2,5873
2020-10-02,SE,Sweden,EURO,689,93841,4,5877
2020-10-03,SE,Sweden,EURO,633,94474,1,5878
2020-10-04,SE,Sweden,EURO,712,95186,3,5881
2020-10-05,SE,Sweden,EURO,461,95647,3,5884
2020-10-06,SE,Sweden,EURO,156,95803,3,5887
2020-10-07,SE,Sweden,EURO,374,96177,2,5889
2020-10-08,SE,Sweden,EURO,786,96963,4,5893
2020-10-09,SE,Sweden,EURO,831,97794,3,5896
2020-10-10,SE,Sweden,EURO,834,98628,1,5897
2020-10-11,SE,Sweden,EURO,783,99411,5,5902
2020-10-12,SE,Sweden,EURO,509,99920,5,5907
2020-10-13,SE,Sweden,EURO,161,100081,2,5909
2020-10-14,SE,Sweden,EURO,637,100718,3,5912
2020-10-15,SE,Sweden,EURO,916,101634,1,5913
2020-10-16,SE,Sweden,EURO,968,102602,2,5915
2020-10-17,SE,Sweden,EURO,902,103504,3,5918
2020-10-18,SE,Sweden,EURO,1179,104683,2,5920
2020-10-19,SE,Sweden,EURO,697,105380,4,5924
2020-10-20,SE,Sweden,EURO,321,105701,1,5925
2020-10-21,SE,Sweden,EURO,771,106472,4,5929
2020-10-22,SE,Sweden,EURO,1289,107761,4,5933
2020-10-23,SE,Sweden,EURO,1571,109332,3,5936
2020-10-24,SE,Sweden,EURO,1666,110998,9,5945
2020-10-25,SE,Sweden,EURO,1867,112865,7,5952
2020-10-26,SE,Sweden,EURO,1477,114342,8,5960
2020-10-27,SE,Sweden,EURO,514,114856,8,5968
2020-10-28,SE,Sweden,EURO,1069,115925,11,5979
2020-10-29,SE,Sweden,EURO,2414,118339,9,5988
2020-10-30,SE,Sweden,EURO,3389,121728,9,5997
2020-10-31,SE,Sweden,EURO,3262,124990,9,6006
2020-11-01,SE,Sweden,EURO,4056,129046,9,6015
2020-11-02,SE,Sweden,EURO,2987,132033,13,6028
2020-11-03,SE,Sweden,EURO,1297,133330,22,6050
2020-11-04,SE,Sweden,EURO,1569,134899,20,6070
2020-11-05,SE,Sweden,EURO,3608,138507,20,6090
2020-11-06,SE,Sweden,EURO,4482,142989,21,6111
2020-11-07,SE,Sweden,EURO,4744,147733,22,6133
